SAL_CODE_2021,Suburb_Name,Median_mortgage_repay_monthly,Median_rent_weekly,Manager_Concentration_Pct,Manager_Plus_Professional_Pct,Median_tot_prsnl_inc_weekly,Total_Population,Total_Employed
SAL20507,Carrum,2069,406,13.536918869644484,39.24339106654512,925,4239,2194
SAL20508,Carrum Downs,1733,370,9.330503228088794,23.07420182188025,817,21976,11307
SAL20516,Castlemaine,1362,300,12.285100286532952,46.0243553008596,668,7506,2792
SAL20521,Caulfield,2500,475,17.721076546662008,55.60992659909123,978,5748,2861
SAL20523,Caulfield North,2500,422,18.539576365663322,59.89966555183946,1144,16903,8970
SAL20524,Caulfield South,2889,496,20.328125,58.765625,1074,12328,6400
SAL20528,Chadstone,2250,421,13.46306592533757,46.0484511517077,880,9552,5036
SAL20533,Charlemont,1733,415,7.8686493184634445,30.73110285006196,1048,2612,1614
SAL20537,Chelsea,2008,375,14.542020774315393,43.05949008498583,951,8347,4236
SAL20538,Chelsea Heights,2001,412,11.865671641791046,34.179104477611936,805,5393,2680
SAL20539,Cheltenham (Vic.),2200,430,16.489232019504264,45.542462413652984,924,23992,12305
SAL20556,Chirnside Park,2167,443,14.315995434534484,33.84966574270341,852,11779,6133
SAL20561,Churchill (Vic.),997,230,9.823399558498897,24.337748344370862,577,4924,1812
SAL20566,Clarinda,2000,394,10.186601407158152,33.6494340776996,640,7441,3269
SAL20569,Clayton,2000,400,6.342135963516809,34.61660833598473,594,18988,9429
SAL20570,Clayton South,1997,381,7.586206896551724,31.17241379310345,685,13381,6525
SAL20574,Clifton Hill,2700,550,19.23563654770944,67.67906859023032,1388,6606,3951
SAL20575,Clifton Springs,1517,350,9.619815668202765,28.110599078341014,683,7646,3472
SAL20581,Clyde (Vic.),2095,401,10.34027089527585,27.83283779319458,981,11177,6054
SAL20582,Clyde North,2167,410,10.369246332827517,30.911734951947395,921,31681,15816
SAL20590,Cobblebank,1850,370,6.7092651757188495,22.81150159744409,874,3601,1565
SAL20592,Cobram,1235,250,14.238273142382733,23.6612702366127,598,6148,2409
SAL20596,Coburg,2167,430,14.00535236396075,50.17498112948604,894,26574,14573
SAL20597,Coburg North,2167,401,13.734312100402557,47.90433341226616,882,8327,4223
SAL20600,Cockatoo (Vic.),1742,370,11.347197106690778,26.94394213381555,853,4408,2212
SAL20607,Colac,1213,260,9.185185185185185,18.790123456790123,661,9243,4050
SAL20613,Coldstream (Vic.),1809,371,13.723776223776223,25.26223776223776,827,2199,1144
SAL20616,Collingwood (Vic.),2167,425,17.401628222523748,64.94233378561736,1338,9179,5896
SAL20640,Corio,1300,280,6.0257749912922325,14.454893765238594,537,15497,5742
SAL20657,Cowes,1550,331,12.927756653992395,29.319814110688636,586,6593,2367
SAL20661,Craigieburn,1850,380,8.707492743756047,25.033145805711825,700,65178,27907
SAL20662,Cranbourne,1627,342,8.413082343043431,19.371122094857505,707,21281,9509
SAL20663,Cranbourne East,2000,400,8.687415426251691,23.554352728912946,773,24679,11085
SAL20664,Cranbourne North,1900,385,9.64752749631939,26.586992292370315,789,24683,11547
SAL20665,Cranbourne South,2167,470,12.464907355418305,31.779898933183603,979,3241,1781
SAL20666,Cranbourne West,1800,375,8.758279886447271,23.225738618441806,822,19969,9511
SAL20670,Cremorne (Vic.),2300,550,21.896024464831804,66.05504587155964,1574,2158,1635
SAL20672,Creswick,1300,275,11.5625,27.890625000000004,607,3279,1280
SAL20674,Crib Point,1603,340,8.91758917589176,20.17220172201722,730,3343,1626
SAL20682,Croydon (Vic.),1985,380,12.684323550465281,37.974230493915535,816,28608,13970
SAL20683,Croydon Hills,2093,491,14.216417910447761,40.0,902,4839,2680
SAL20684,Croydon North,2167,410,14.862044980292142,39.69394852770694,896,8092,4313
SAL20685,Croydon South,2000,410,12.236461347664324,37.205456800330715,843,4759,2419
SAL20697,Curlewis (Vic.),1777,405,11.799410029498524,30.23598820058997,848,4175,2034
SAL20702,Dallas,1408,323,7.266629401900502,20.011179429849076,427,6762,1789
SAL20707,Dandenong,1517,319,6.238003838771593,18.836154248822197,596,30127,11462
SAL20708,Dandenong North,1733,341,8.108977796846508,25.099216990239192,605,22550,9323
SAL20712,Darley,1733,320,11.0,26.659574468085108,821,9190,4700
SAL20721,Daylesford,1532,331,17.194183062446537,40.03421727972626,715,2781,1169
SAL20729,Deer Park,1689,350,6.75134612729532,21.469004556123153,619,18145,7243
SAL20730,Delacombe,1365,310,8.842375053395985,24.049551473729174,652,5408,2341
SAL20731,Delahey,1517,350,7.075208913649026,19.526462395543177,611,8077,3590
SAL20743,Derrimut,1976,400,9.226932668329177,28.75311720698254,851,8651,4010
SAL20752,Diamond Creek,2167,430,15.323608554029175,39.215408582353774,983,12503,7061
SAL20754,Diggers Rest,1800,397,9.830176355323319,28.576094056172437,970,5669,3062
SAL20758,Dingley Village,2058,450,15.387537993920972,36.493161094224924,799,10495,5264
SAL20766,Docklands,2000,411,16.18129831621307,58.37128031345971,1182,15495,9443
SAL20771,Doncaster,2167,450,15.227371156344738,46.79948029449979,719,25020,11545
SAL20772,Doncaster East,2400,462,15.381887809375222,45.961279341890645,701,30926,14101
SAL20773,Donnybrook (Vic.),2100,401,8.51063829787234,28.862164662349677,1004,2100,1081
SAL20774,Donvale,2500,450,17.696440564137006,48.33781061114843,769,12644,5956
SAL20779,Doreen,2000,397,12.330357790841134,32.23746280571885,928,27122,13779
SAL20783,Doveton,1500,320,5.426136363636363,14.914772727272727,581,9603,3520
SAL20788,Dromana,1781,380,14.367610175564312,30.383375134360445,677,6626,2791
SAL20790,Drouin,1647,330,10.185873605947956,25.933085501858738,694,15287,6725
SAL20802,Drysdale,1733,340,11.349245007306381,29.810034096444227,645,4976,2053
SAL20823,Eaglehawk,1300,265,8.340318524727577,22.296730930427493,629,5538,2386
SAL20825,Eaglemont,3073,453,19.73307912297426,59.19923736892279,1153,3960,2098
SAL20828,East Bendigo,1213,295,10.176125244618394,34.73581213307241,715,2246,1022
SAL20829,East Geelong,1827,350,12.749546279491833,43.87477313974591,943,4012,2204
SAL20830,East Melbourne,2383,480,19.857003574910628,69.02827429314267,1532,4896,3077
SAL20836,Eastwood (Vic.),1417,370,12.956521739130435,30.60869565217391,662,2855,1150
SAL20838,Echuca,1468,285,12.407056422218982,29.1587694999271,710,15056,6859
SAL20848,Edithvale,2167,429,16.568914956011728,45.77712609970674,1021,6276,3410
SAL20859,Elliminyt,1600,290,10.595647193585338,26.46048109965636,804,3260,1746
SAL20864,Elsternwick,2400,441,19.141205615194053,58.95953757225434,1206,10887,6055
SAL20865,Eltham (Vic.),2250,440,17.945582390706207,48.81279934780393,971,18847,9813
SAL20866,Eltham North,2300,512,17.836812144212523,47.6280834914611,1027,6830,3689
SAL20867,Elwood,2300,415,20.09751960992156,59.22196311214755,1364,15153,9434
SAL20868,Emerald (Vic.),2000,400,13.780687397708673,34.46808510638298,851,5890,3055
SAL20871,Endeavour Hills,1848,375,10.411426518145886,30.335968379446644,677,24455,11132
SAL20878,Epping (Vic.),1733,361,8.550531914893616,24.97340425531915,709,33489,15040
SAL20879,Epsom (Vic.),1473,340,9.595141700404858,29.392712550607285,816,5014,2470
SAL20885,Essendon,2275,380,17.005947893105468,49.72773728742565,1067,21240,11937
SAL20887,Essendon North,2000,360,14.619883040935672,41.16959064327486,1031,3071,1710
SAL20892,Euroa,1129,250,14.16058394160584,31.24087591240876,603,3508,1370
SAL20899,Eynesbury,1939,380,15.179760319573901,34.753661784287615,1132,2838,1502
SAL20901,Fairfield (Vic.),2167,369,16.09071274298056,58.61231101511879,1093,6535,3704
SAL20909,Fawkner,1876,376,9.205391982972685,32.70663355799929,592,14274,5638
SAL20917,Ferntree Gully,1918,386,11.87750429307384,32.99942759015455,791,27398,13976
SAL20924,Fitzroy (Vic.),2500,451,17.488281881364152,65.07192500404074,1265,10431,6187
SAL20925,Fitzroy North,2500,481,17.568801356462764,66.68840485196296,1241,12781,7667
SAL20929,Flemington,2074,300,14.479137883393204,53.5507046145344,890,7025,3619
SAL20931,Flora Hill,1300,290,8.706592853548061,34.27277302466029,705,3989,1987
SAL20935,Footscray,1940,355,12.381919756221432,45.779583544946675,916,17131,9845
SAL20937,Forest Hill (Vic.),2123,396,13.424045491470348,44.43541835905768,706,10780,4924
SAL20947,Frankston,1733,342,10.661338892749594,30.60574473013667,743,37331,17268
SAL20948,Frankston North,1408,315,7.801766437684004,17.124631992149165,575,5711,2038
SAL20949,Frankston South,2167,420,16.51266442004566,42.526361561039245,862,18801,9199
SAL20950,Fraser Rise,2076,431,10.0236610023661,31.361583136158316,972,9097,4649
SAL20966,Garfield,1800,330,13.76597836774828,29.006882989183875,743,2114,1017
SAL20973,Geelong,2000,370,13.237639553429027,45.55023923444976,865,5811,3135
SAL20974,Geelong West,1996,350,15.380811078140455,46.36498516320475,974,7345,4044
SAL20979,Gembrook,1907,360,13.771016813450759,31.945556445156125,815,2559,1249
SAL21001,Gisborne,2167,423,14.76366465668158,39.31141801205991,966,10142,5141
SAL21004,Gladstone Park,1961,381,10.376519418914913,27.542247257634155,610,8213,3373
SAL21009,Glen Huntly,2000,391,12.961672473867598,51.393728222996515,1050,4905,2870
SAL21010,Glen Iris (Vic.),2830,450,20.80551064876643,60.95452308989948,1179,26131,14227
SAL21013,Glen Waverley,2500,480,15.011667098781437,48.67513611615245,707,42642,19285
SAL21047,Glenroy (Vic.),1927,369,9.859408795962509,33.327325162220625,759,23792,11096
SAL21056,Golden Point (Ballarat - Vic.),1300,290,10.507246376811594,38.224637681159415,757,2217,1104
SAL21058,Golden Square,1300,295,9.734513274336283,31.043316255239873,721,9220,4294
SAL21079,Gowanbrae,2000,445,16.318537859007833,41.05744125326371,930,2971,1532
SAL21104,Greensborough,2167,404,15.0565790704199,43.8324137286075,903,21070,10693
SAL21105,Greenvale (Vic.),2167,430,14.111665387567152,34.90982348426708,796,21274,10424
SAL21114,Grovedale,1582,350,9.603487064116985,29.485376827896516,705,14869,7112
SAL21124,Hadfield,2000,370,11.221486387049302,34.84179543782193,697,6269,2718
SAL21125,Hallam,1700,361,9.144607306935026,23.167796980966965,602,11355,4571
SAL21129,Hamilton (Vic.),1083,235,12.371575342465754,30.415239726027398,693,10346,4672
SAL21130,Hamlyn Heights,1733,345,10.31769163509181,34.21742932089769,830,6518,3431
SAL21131,Hampton (Vic.),3000,500,24.90272373540856,59.63395301916703,1080,13518,6939
SAL21132,Hampton East,2600,400,20.047355958958168,50.43409629044988,921,5069,2534
SAL21133,Hampton Park,1583,351,6.50099045560958,17.58508914100486,668,26082,11106
SAL21140,Harkness,1700,350,8.594332587621178,21.420581655480984,789,12463,5364
SAL21145,Hastings (Vic.),1687,320,10.748792270531402,21.521739130434785,639,10369,4140
SAL21152,Hawthorn (Vic.),2259,400,17.154779969650985,59.871016691957514,1207,22322,13180
SAL21153,Hawthorn East,2500,415,18.553533443630347,61.67572677853935,1244,14834,8462
SAL21158,Healesville,1733,350,14.125753660637383,32.299741602067186,707,7589,3483
SAL21163,Heatherton,2224,471,18.548939082819988,44.07939767282683,891,2826,1461
SAL21165,Heathmont,2167,400,14.79741632413388,46.70189861029556,908,9933,5109
SAL21167,Heidelberg,2150,400,14.707392197125257,56.51950718685832,1086,7360,3896
SAL21168,Heidelberg Heights,2167,381,13.467449008102822,47.387538418552666,923,6758,3579
SAL21169,Heidelberg West,1900,306,9.198542805100182,37.2040072859745,612,5252,2196
SAL21174,Herne Hill (Vic.),1733,270,10.145681581685743,33.40270551508845,870,3507,1922
SAL21185,Highett,2300,430,19.31711880261927,49.92204552541316,1026,12016,6414
SAL21187,Highton,2000,360,14.004520625353173,44.21736673573178,889,20736,10618
SAL21193,Hillside (Melton - Vic.),1900,380,11.074776542402441,28.65707434052758,805,17331,9174
SAL21203,Hoppers Crossing,1600,340,8.652116560738698,25.21285525842427,691,37216,16678
SAL21206,Horsham,1187,245,12.928192632936792,32.00515981080694,748,15134,6977
SAL21214,Hughesdale,2167,416,15.239685189601717,49.22489864059146,935,7563,4193
SAL21219,Huntly,1517,360,10.432276657060518,27.089337175792505,880,3585,1735
SAL21223,Hurstbridge,2000,420,13.724463069669984,39.2352016762703,898,3554,1909
SAL21235,Inverloch,1700,346,16.666666666666664,42.93981481481482,703,6526,2592
SAL21245,Irymple (Vic.),1343,260,16.50153741031773,31.158182439357706,763,5977,2927
SAL21246,Ivanhoe (Vic.),2383,430,17.44249726177437,58.173603504928806,1084,13374,7304
SAL21247,Ivanhoe East,3000,451,22.44597249508841,60.216110019646365,1191,3762,2036
SAL21254,Jan Juc,2167,473,16.13198900091659,50.687442713107245,1029,4151,2182
SAL21279,Junortoun,1950,380,14.369973190348526,43.16353887399464,847,3862,1865
SAL21284,Kalkallo,2000,400,7.612328258447827,26.216115855922762,920,5548,2693
SAL21293,Kangaroo Flat (Vic.),1300,285,7.891868323522999,22.454763461957704,638,11328,4587
SAL21312,Kealba,1625,370,9.414225941422593,27.545327754532778,658,3226,1434
SAL21314,Keilor,2167,400,17.82042494859493,42.04934886908841,824,5906,2918
SAL21315,Keilor Downs,1733,360,10.183875530410184,28.57142857142857,586,9857,4242
SAL21316,Keilor East,2167,406,14.255045083726921,39.344496922856734,759,15078,6987
SAL21319,Keilor Park,1801,392,12.29578675838349,30.61049011177988,645,2684,1163
SAL21326,Kennington,1400,290,11.436950146627565,38.70967741935484,744,5880,2728
SAL21327,Kensington (Vic.),2162,416,17.11848918671946,60.5239110569601,1246,10745,6566
SAL21328,Kerang,1000,200,13.31081081081081,29.256756756756758,573,3960,1480
SAL21336,Kew (Vic.),3000,476,19.415794031965987,60.97157704117786,1120,24499,12701
SAL21337,Kew East,3000,471,18.755426917510853,57.192474674384954,1043,6620,3455
SAL21339,Keysborough,2167,421,11.462313303230289,31.580409864536296,728,30018,14395
SAL21340,Kialla,1625,380,14.875645236977943,34.7724073205068,846,8667,4262
SAL21352,Kilmore,1647,340,9.830589358148414,24.91052254831782,738,9207,4191
SAL21354,Kilsyth,1972,391,11.648163962425278,30.81127241673783,803,11699,5855
SAL21355,Kilsyth South,1950,426,10.909090909090908,28.973607038123166,837,2862,1705
SAL21362,Kings Park (Vic.),1500,321,5.036219385995171,14.4877543980683,479,8203,2899
SAL21363,Kingsbury,1733,361,8.500303582270794,30.2367941712204,617,3460,1647
SAL21365,Kingsville,2370,355,18.77848678213309,56.4721969006381,1202,3920,2194
SAL21374,Knoxfield,2000,421,12.269615587151133,36.86150605581886,764,7645,3798
SAL21380,Koo Wee Rup,1811,320,10.840377921432124,20.238687220288416,809,4047,2011
SAL21396,Koroit,1400,280,11.36150234741784,27.887323943661972,746,2184,1065
SAL21399,Korumburra,1300,270,12.715623459832429,25.677673730901923,611,4749,2029
SAL21411,Kurunjang,1517,321,8.042839143217135,18.87862242755145,702,10711,4762
SAL21412,Kyabram,1235,220,11.634435433562071,26.543980037429822,636,7416,3206
SAL21414,Kyneton,1798,360,16.89365401332947,39.69863807592002,749,7513,3451
SAL21447,Lake Wendouree,2106,321,19.96891996891997,55.63325563325563,1010,2878,1287
SAL21449,Lakes Entrance,1227,252,12.929936305732484,27.32484076433121,514,5145,1570
SAL21452,Lalor,1775,351,8.300176834659593,24.48054818744474,542,23219,9048
SAL21456,Lancefield,1766,360,13.545521835677278,32.198371576609915,771,2743,1351
SAL21459,Lang Lang,1736,310,11.34920634920635,21.26984126984127,811,2556,1260
SAL21467,Langwarrin,1863,365,11.293289610493481,28.40918179636887,868,23588,12503
SAL21469,Lara,1733,370,10.132981646334763,28.036047917353557,834,19014,9099
SAL21473,Launching Place,1789,350,12.25296442687747,25.217391304347824,795,2495,1265
SAL21476,Laverton (Vic.),1700,330,7.992895204262878,22.868561278863233,738,4760,2252
SAL21490,Leongatha,1430,270,10.882708585247885,27.9322853688029,641,5869,2481
SAL21493,Leopold,1603,375,10.31709203402939,28.491879350348025,757,13272,6465
SAL21504,Lilydale (Vic.),1950,369,12.642140468227424,30.668896321070232,798,17348,8970
SAL21534,Long Gully,1117,250,7.000000000000001,21.5,575,3420,1200
SAL21538,Longwarry,1473,330,11.363636363636363,22.545454545454547,733,2436,1100
SAL21544,Lovely Banks,1747,350,11.327077747989277,24.46380697050938,798,2782,1492
SAL21547,Lower Plenty,2200,400,19.641025641025642,48.05128205128205,955,3962,1950
SAL21550,Lucas,1700,380,11.4603798297315,38.179436804191226,923,2994,1527
SAL21554,Lynbrook,1962,401,8.84181441399954,26.755698825696523,783,9121,4343
SAL21555,Lyndhurst (Vic.),2167,430,11.652636242800178,35.66681435533894,955,8926,4514
SAL21558,Lysterfield,2200,435,17.164948453608247,37.98969072164948,943,6681,3880
SAL21562,Macedon,2213,371,18.675889328063242,51.38339920948617,939,2073,1012
SAL21564,Macleod (Vic.),2296,396,16.01281024819856,50.18014411529224,908,9892,4996
SAL21569,Maddingley,1766,366,9.794000722804482,28.984459703650163,895,5491,2767
SAL21571,Maffra (Vic.),1300,250,10.09532062391681,26.126516464471404,669,5384,2308
SAL21574,Maiden Gully,1690,380,13.19104268719384,34.044786564030794,897,5407,2858
SAL21575,Maidstone,2000,381,11.940298507462686,41.46391331016152,851,9389,4891
SAL21586,Malvern (Vic.),3057,450,21.97396541674762,62.79386050126288,1326,9929,5147
SAL21587,Malvern East,2944,421,18.93634840871022,56.44891122278057,1060,22296,11940
SAL21593,Manifold Heights,1990,310,16.428571428571427,46.285714285714285,984,2681,1400
SAL21597,Manor Lakes,1900,360,9.512949991855352,38.10066786121518,948,12675,6139
SAL21599,Mansfield (Vic.),1603,331,16.416184971098264,32.408477842003855,758,5541,2595
SAL21604,Maribyrnong,2000,396,15.689490228235616,45.988793221265546,980,12573,7317
SAL21612,Marong,1560,350,13.35254562920269,26.89721421709894,900,2005,1041
SAL21618,Maryborough (Vic.),1000,240,9.691313711414214,22.218234027279255,511,8160,2786
SAL21625,McCrae,2000,392,14.454482279360667,36.34468380820014,737,3311,1439
SAL21629,McKinnon,2689,516,19.53924914675768,56.02957906712172,963,6878,3516
SAL21635,Meadow Heights,1460,346,6.695317801402398,21.375254467315084,442,14890,4421
SAL21640,Melbourne,1800,381,11.917145724974906,47.20321197189525,864,54941,32877
SAL21642,Melton (Vic.),1300,300,7.116104868913857,15.505617977528091,539,7953,2670
SAL21643,Melton South,1300,300,5.855974676866262,17.910841466631496,568,11362,3791
SAL21644,Melton West,1500,320,8.037178786221979,18.999453253143795,636,8784,3658
SAL21648,Mentone,2167,392,17.58504357604723,47.160528535282545,981,13197,7114
SAL21653,Merbein,1025,210,11.722272317403066,23.895401262398558,608,2770,1109
SAL21659,Mernda,1937,381,10.252144983365435,31.10663631588163,879,23369,11422
SAL21675,Mickleham,2000,400,9.818043972706596,25.183219610816277,864,17452,7914
SAL21677,Middle Park (Vic.),3467,602,27.410670582476747,67.35193343122859,1430,4000,2043
SAL21682,Mildura,1300,280,11.517935553604,29.90610011484159,681,34565,14803
SAL21683,Mill Park,1748,366,10.093222120978481,29.824069531085723,716,28712,14267
SAL21691,Miners Rest,1517,360,10.980207351555137,27.66258246936852,927,3829,2122
SAL21706,Mitcham (Vic.),2167,406,14.369106421194433,48.79883251010328,911,16795,8908
SAL21716,Moe,1000,200,7.757009345794392,19.12772585669782,541,9375,3210
SAL21727,Monbulk,1915,369,14.974475326148609,33.29551900170165,759,3651,1763
