rank,SA1_CODE_2021,gentrification_risk_score,gentrification_risk_percentile,risk_category,total_population,median_personal_income,median_household_income,median_rent_weekly,income_percentile,education_percentile,pct_year12,pct_tertiary,edu_income_mismatch,pct_young_professionals,pct_age_20_24,pct_overseas_born,pct_non_english,avg_household_size,rental_stress,income_component,education_component,youth_component,mismatch_component,diversity_component,density_component
88,20804119556,90.5693225978705,99.85932345902594,Very High,287,645,1011,401,23.935224112282516,98.85179531426296,93.08943089430895,0.0,75.95859373313485,48.08362369337979,28.9198606271777,69.68641114982579,70.73170731707317,1.7,100,23.164257126521274,99.12285085965613,98.2397791617125,75.95859373313485,98.57955725381069,96.97486646515671
89,20703116526,90.53905893917644,99.8577064872906,Very High,533,320,1199,386,2.395543625897419,98.9289506869317,93.29268292682927,0.0,97.79706903483806,19.69981238273921,40.150093808630395,36.210131332082554,30.76923076923077,2.2,100,1.4032508372131012,99.20031987205117,84.20956356168257,97.79706903483806,74.80084728163807,78.9756117759099
90,20803119201,90.52414712568371,99.85608951555527,Very High,26,0,0,486,1.0065649052454562,99.72539324351231,100.0,0.0,100.0,11.538461538461538,76.92307692307693,76.92307692307693,76.92307692307693,3.0,100,0.0,100.0,94.19384878896474,100.0,99.56306848859907,20.193780795826257
91,40101100135,90.46591325814138,99.85447254381994,Very High,390,557,1093,420,13.36912230774206,93.56125970664367,85.02994011976048,0.0,81.32122312391714,43.07692307692308,27.435897435897438,72.56410256410255,63.33333333333333,2.0,100,12.489585885812298,93.81080900972944,96.95266444387167,81.32122312391714,98.03962287660423,88.8973541468262
92,31701144609,90.40530084207181,99.8528555720846,Very High,450,665,850,120,26.488422482375007,99.19692042211456,94.52380952380952,0.0,73.72568864310847,49.77777777777778,39.77777777777778,85.77777777777777,80.22222222222221,1.5,0,25.743690271992158,99.46937891510062,99.23421663105208,73.72568864310847,99.87789176392408,98.84559645563328
93,30403109601,90.39198640203067,99.85123860034926,Very High,612,580,1242,450,15.880279412715867,97.93256786354284,90.68441064638783,0.0,83.17334093071912,41.50326797385621,20.424836601307188,54.248366013071895,45.26143790849673,2.0,100,15.026545781262762,98.19988671198188,95.05358820643724,83.17334093071912,88.98201603189767,88.8973541468262
94,30302105805,90.38225249612442,99.84962162861393,Very High,912,434,2402,400,3.5654226764116164,97.93588637419526,90.69767441860465,0.0,95.61806801415675,35.526315789473685,34.10087719298245,55.5921052631579,50.10964912280702,2.7,0,2.585150698358245,98.203218712515,95.45269354530264,95.61806801415675,91.10852680981849,42.114198169848024
95,20604111721,90.3513322681827,99.8480046568786,Very High,244,463,505,181,5.0983118815083115,88.0176876617774,80.59701492537313,0.0,84.11091138158801,40.57377049180328,13.114754098360656,71.31147540983606,56.9672131147541,1.3,100,4.133790737564323,88.24470211915234,92.12016396577673,84.11091138158801,96.8808406362919,99.57682911680675
96,40101100155,90.31315583702919,99.84638768514327,Very High,712,520,914,445,10.219261367311299,90.30663038428354,82.26351351351352,0.0,81.23559017951261,40.168539325842694,28.651685393258425,64.04494382022472,58.14606741573034,1.7,100,9.307359307359306,90.54294948687192,96.17607197199611,81.23559017951261,95.57752211654275,96.97486646515671
97,30403109605,90.29678888004767,99.84477071340793,Very High,498,591,1278,400,17.02347842959705,99.42257914647907,98.04878048780488,0.0,83.51446348684246,42.971887550200805,29.919678714859437,51.204819277108435,48.393574297188756,2.2,100,16.18149146451033,99.69595495135279,97.25365638693265,83.51446348684246,89.01358142625743,78.9756117759099
98,31701144804,90.24977537062551,99.8431537416726,Very High,105,289,1125,250,2.3219714119397192,99.72539324351231,100.0,0.0,98.67107735032263,30.476190476190478,19.047619047619047,53.333333333333336,41.904761904761905,2.5,0,1.3289226496773667,100.0,84.53466811896666,98.67107735032263,87.47518378535531,58.33712889735414
99,20604150430,90.21932999400043,99.84153676993726,Very High,398,637,1553,322,22.761302632429985,98.77381031393111,92.78688524590164,0.0,77.0662755480998,49.246231155778894,19.34673366834171,60.80402010050251,52.01005025125628,1.7,0,21.978273299028015,99.04454884712781,97.48813077351603,77.0662755480998,93.19931885201645,96.97486646515671
100,30503112628,90.1955488839084,99.83991979820192,Very High,507,606,1006,390,18.768999417890175,96.82252605030862,88.83928571428571,0.0,79.14038440002582,39.8422090729783,28.402366863905325,62.52465483234714,53.4516765285996,1.8,100,17.944948133627378,97.0853325336532,96.03139628665743,79.14038440002582,94.07567387963617,95.18198004223427
101,20604150433,90.10760611594462,99.8383028264666,Very High,286,623,1177,328,20.88804087704547,95.04131545762262,86.56716417910447,0.0,75.21111795419053,59.09090909090909,21.678321678321677,82.51748251748252,78.32167832167832,1.7,0,20.085763293310464,95.29688124750099,99.2525089590834,75.21111795419053,99.78568758566266,96.97486646515671
102,20604150405,90.07156169449121,99.83668585473126,Very High,501,647,1049,340,24.187471702994632,97.3393840844229,89.6328293736501,0.0,74.18519499004286,50.29940119760479,35.12974051896208,78.0439121756487,67.86427145708582,1.6,100,23.419096626643796,97.60429161668665,98.99475342773285,74.18519499004286,99.08128089047639,98.09283259492359
103,20604111740,90.04119885271055,99.83506888299593,Very High,315,594,1050,312,17.387297070047218,95.61624742815424,87.2,0.0,79.32510190402316,44.44444444444444,13.333333333333334,57.14285714285714,62.857142857142854,1.7,0,16.54904843584089,95.87415033986404,94.75924801902403,79.32510190402316,95.0899198405117,96.97486646515671
104,30303106522,90.03864501533913,99.8334519112606,Very High,380,425,1187,457,3.297813854213828,98.3407446737904,91.61676646706587,0.0,96.29493065144275,26.31578947368421,35.26315789473684,38.421052631578945,30.789473684210527,2.4,100,2.3147921261128803,98.60972277755563,89.39627002802052,96.29493065144275,76.06346305602858,65.88547058092831
105,12702151716,89.99925117576663,99.83183493952525,Very High,4,0,575,500,1.0065649052454562,99.72539324351231,100.0,0.0,100.0,100.0,0.0,100.0,100.0,5.0,100,0.0,100.0,99.96092093556945,100.0,99.98172529800225,0.10848412074034197
106,80105105307,89.8990635645764,99.83021796778992,Very High,821,277,75,301,2.2912489489683723,99.44414946571979,99.21752738654148,0.0,98.41972844938638,10.596833130328868,45.43239951278928,39.82947624847747,37.758830694275275,1.0,100,1.2978845054316754,99.71761295481807,69.90995185791851,98.41972844938638,80.17028699588819,100.0
107,11802156423,89.89417020459305,99.82860099605459,Very High,240,529,1458,455,10.914559213504948,94.06235481515895,85.56149732620321,0.0,84.30413957099509,34.583333333333336,26.666666666666668,52.916666666666664,44.166666666666664,1.9,100,10.009801519235479,94.31394109023057,92.68722613474795,84.30413957099509,88.12975038418406,92.55848619104799
108,11703164614,89.79934216646846,99.82698402431926,Very High,350,651,1115,359,24.31602095595369,96.92705913585982,88.95522388059702,0.0,73.64132379393254,62.0,28.857142857142858,87.42857142857143,74.85714285714286,1.8,100,23.548966756513927,97.19029055044648,99.78631234981583,73.64132379393254,99.81559164347718,95.18198004223427
109,20703116347,89.61584443943298,99.82536705258393,Very High,3,250,450,0,2.1829118427009893,99.72539324351231,100.0,0.0,98.81156579269786,100.0,0.0,100.0,100.0,4.0,0,1.1884342073021315,100.0,99.96092093556945,98.81156579269786,99.98172529800225,0.4339364829613679
110,80110114601,89.59083733381944,99.82375008084858,Very High,7,75,900,0,2.0309164995795874,99.72539324351231,100.0,0.0,98.96512292738709,85.71428571428571,0.0,57.14285714285714,100.0,6.0,0,1.0348770726129217,100.0,99.93015656569857,98.96512292738709,99.68517672467499,0.019874953418077924
111,20604111746,89.57914132972472,99.82213310911325,Very High,567,543,1149,351,12.092523122695816,92.23302581801288,83.87096774193549,0.0,81.27730648327126,40.917107583774246,22.22222222222222,49.029982363315696,43.738977072310405,1.6,100,11.19986931307686,92.47717579634812,95.19493801395207,81.27730648327126,86.52489928147195,98.09283259492359
112,30503112621,89.48603897355831,99.82051613737792,Very High,175,597,1204,320,17.71069141711403,98.8260768567067,93.00699300699301,0.0,82.22126211183416,43.42857142857143,18.285714285714285,48.57142857142857,41.714285714285715,2.1,0,16.875765743690273,99.09702785552444,95.4477047285668,82.22126211183416,85.55467873904556,84.26649000041407
113,20604111749,89.46243666673169,99.81889916564258,Very High,421,679,1043,372,28.397257615936873,99.1869648901573,94.50261780104712,0.0,71.78724373192811,56.53206650831354,33.966745843230406,69.35866983372921,56.53206650831354,1.5,100,27.67213918157314,99.45938291350126,99.56846735235182,71.78724373192811,96.41317439880383,98.84559645563328
114,20604150413,89.44127364795949,99.81728219390725,Very High,585,622,1486,400,20.76191708168941,98.33576690781177,91.6044776119403,0.0,78.64638123350676,56.75213675213675,29.572649572649574,84.44444444444444,79.65811965811966,2.3,0,19.958343543249203,98.60472477675596,99.41713991136537,78.64638123350676,99.85047971092744,72.84998550784645
115,20703116350,89.37742139928947,99.81566522217192,Very High,517,594,972,335,17.387297070047218,92.23302581801288,83.87096774193549,0.0,75.92812736050723,53.9651837524178,19.729206963249517,68.66537717601547,66.92456479690522,1.8,100,16.54904843584089,92.47717579634812,98.45596122026458,75.92812736050723,97.98812144370146,95.18198004223427
116,40101100147,89.35528876591334,99.81404825043658,Very High,1014,581,870,347,15.979723174438911,92.21643326475078,83.85481852315394,0.0,77.33350444025606,45.463510848126234,25.93688362919132,59.6646942800789,51.183431952662716,1.6,100,15.127011353426449,92.46051579368252,97.38336562206388,77.33350444025606,92.6436017776301,98.09283259492359
117,21103126605,89.33575069172294,99.81243127870125,Very High,5,399,399,225,2.879826660629972,99.72539324351231,100.0,0.0,98.10748999428245,160.0,0.0,0.0,0.0,1.0,100,1.8925100057175528,100.0,99.99251677489629,98.10748999428245,0.0,100.0
118,40101100154,89.26244060072331,99.81081430696591,Very High,237,630,1292,430,21.86307483345191,96.5935488152917,88.51674641148325,0.0,75.78460852039156,42.616033755274266,27.004219409282697,61.60337552742617,51.47679324894515,1.7,100,21.070815976476354,96.85542449686791,96.73814532423151,75.78460852039156,93.27490966482536,96.97486646515671
119,31601141630,89.19207270194629,99.80919733523058,Very High,319,383,949,196,2.728639803376237,99.09736510254199,93.9068100358423,0.0,97.62964923480907,17.24137931034483,43.573667711598745,20.689655172413794,11.912225705329153,1.5,0,1.7397696642979659,99.36941889910703,83.13696796348187,97.62964923480907,44.474809984632635,98.84559645563328
120,50607114608,89.06526655007227,99.80758036349525,Very High,264,369,553,172,2.6445572731388656,93.2742085352094,84.78260869565217,0.0,91.86776779935742,23.106060606060606,29.545454545454547,42.803030303030305,35.60606060606061,1.8,100,1.6548231642571267,93.52259096361455,81.23622878713552,91.86776779935742,80.55903974747685,95.18198004223427
121,12101168405,89.03226088705786,99.80596339175992,Very High,135,254,0,0,2.196656102451329,99.72539324351231,100.0,0.0,98.79768030711426,37.03703703703704,48.888888888888886,82.96296296296296,68.14814814814815,0.0,0,1.2023196928857307,100.0,98.04022649227983,98.79768030711426,99.43016156497903,0.0
122,20604150519,88.99977680532271,99.80434642002459,Very High,49,687,985,260,29.646368281482438,99.72539324351231,100.0,0.0,71.06591521685861,71.42857142857143,26.53061224489796,61.224489795918366,46.93877551020408,1.3,0,28.934084783141383,100.0,99.92766215733067,71.06591521685861,91.87108028408855,99.57682911680675
123,11802156420,88.87379765600812,99.80272944828924,Very High,413,644,1309,401,23.800206972382124,98.46601845091922,91.89944134078212,0.0,75.70765314718676,46.00484261501211,20.581113801452787,62.71186440677966,55.932203389830505,2.0,100,23.02785265049416,98.73550579768093,96.80050553342923,75.70765314718676,94.75931386800681,88.8973541468262
124,11703133133,88.86534478771785,99.80111247655391,Very High,548,579,1357,373,15.760623504301144,95.30098891617442,86.8421052631579,0.0,80.65194991185916,39.416058394160586,21.532846715328464,54.56204379562044,43.613138686131386,2.0,0,14.905660377358487,95.55761028921765,94.26036634544232,80.65194991185916,88.48693774141297,88.8973541468262
125,30403109602,88.74613231302918,99.79949550481858,Very High,304,420,1412,400,3.1797749175344414,99.35786818875688,96.1977186311787,0.0,97.4354406322091,29.276315789473685,29.276315789473685,56.9078947368421,43.75,2.8,0,2.1955403087478556,99.63098094095695,89.35137067739818,97.4354406322091,89.49536902438011,34.117013788248926
126,21205156711,88.73104520850691,99.79787853308324,Very High,206,570,1199,396,14.64976392212664,98.90738036769098,93.24324324324324,0.0,85.39527544369004,39.80582524271845,31.55339805825243,68.93203883495146,66.01941747572816,2.6,100,13.783386424895857,99.17866186858589,96.5834920054212,85.39527544369004,97.90007060680317,50.30019460891887
127,20504109412,88.6956606264065,99.7962615613479,Very High,64,350,1875,175,2.530560765797814,99.72539324351231,100.0,0.0,98.46034468675978,14.0625,60.9375,14.0625,7.8125,2.0,0,1.539655313240219,100.0,89.9758042388313,98.46034468675978,28.50853511650122,88.8973541468262
128,11802156501,88.58279324897113,99.79464458961257,Very High,324,601,1550,530,18.188506564905246,96.93535541249088,88.96797153024912,0.0,79.84012998574156,43.20987654320987,22.22222222222222,66.66666666666666,64.81481481481481,2.3,100,17.358490566037737,97.19862055177929,96.12784674354988,79.84012998574156,97.41994434522574,72.84998550784645
129,20604150429,88.53453511758781,99.79302761787724,Very High,172,659,933,291,25.669426298428306,96.06175748324152,87.75510204081633,0.0,71.40519272157184,48.837209302325576,22.674418604651162,72.67441860465115,66.27906976744185,1.6,100,24.916278689863596,96.32147141143543,97.77415626636957,71.40519272157184,98.41674627237613,98.09283259492359
130,20604150317,88.45014264632569,99.79141064614191,Very High,146,661,974,260,25.936226634758423,97.2348509988717,89.43089430894308,0.0,72.31351313105404,54.109589041095894,17.123287671232877,58.21917808219178,44.52054794520548,1.4,0,25.18582046883934,97.49933359989338,98.25474561191997,72.31351313105404,90.21140507538314,99.30686099954453
131,21205156715,88.44465120574557,99.78979367440657,Very High,535,556,1375,381,13.275337947092686,98.24948563084888,91.4027149321267,0.0,86.12325489635887,51.58878504672897,24.67289719626168,66.35514018691589,62.24299065420561,2.7,0,12.39483786653598,98.51809276289485,98.47092767047204,86.12325489635887,96.9464634298293,42.114198169848024
132,20604150605,88.41332197239078,99.78817670267124,Very High,510,665,1515,390,26.488422482375007,98.89161744209198,93.20987654320987,0.0,73.41914459406141,53.13725490196079,23.333333333333332,48.8235294117647,44.509803921568626,1.8,0,25.743690271992158,99.16283486605357,98.60396278342716,73.41914459406141,86.73007434481042,95.18198004223427
133,50301103524,88.39651721975295,99.7865597309359,Very High,627,281,1292,320,2.2985253217773756,99.41926063582665,97.95918367346938,0.0,98.3873873059614,15.151515151515152,34.609250398724086,39.71291866028708,29.02711323763955,1.7,0,1.3052356448582867,99.69262295081968,66.90917859132446,98.3873873059614,75.82256925696723,96.97486646515671
134,20604111738,88.31979761487324,99.78494275920056,Very High,362,659,1708,425,25.669426298428306,99.40432733789075,97.20496894409938,0.0,74.76135025855703,56.62983425414365,22.92817679558011,63.53591160220995,58.28729281767956,2.2,0,24.916278689863596,99.67762894842063,99.01470869467612,74.76135025855703,95.50442330855174,78.9756117759099
135,21205156720,88.24805303182022,99.78332578746524,Very High,1077,655,1260,421,25.105103162796716,96.89719253998805,88.9261744966443,0.0,72.81414555798199,48.653667595171775,25.998142989786444,69.35933147632312,65.18105849582173,2.0,100,24.346156987666422,97.1603025456484,98.06184469813502,72.81414555798199,97.8386011546289,88.8973541468262
