SA1_CODE_2021,SA2_CODE,SA3_CODE,total_commuters,total_car,total_public_transit,total_active_transport,car_dependency_ratio,public_transit_ratio,active_transport_ratio,total_population,sa2_employment,sa2_employment_density,sa3_employment,sa3_employment_density,car_dependency_score,commuter_volume_score,employment_proximity_score,transit_gap_score,tod_score,commute_pain_score,state,tod_category,car_dep_category,transit_category,investment_priority
50702116502,507021165,50702,292,219,39,20,0.75,0.1335616438356164,0.0684931506849315,662,9019,0.5394138755980862,20712,0.5189676772738662,75.0,97.82355604424036,85.75164931117004,64.98287671232876,82.99568434673898,4.260129456762801,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50702116503,507021165,50702,314,258,32,13,0.821656050955414,0.1019108280254777,0.0414012738853503,768,9019,0.5394138755980862,20712,0.5189676772738662,82.16560509554141,98.46791928077096,85.75164931117004,73.79204024504037,86.93615170918589,4.726636117251635,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50702116504,507021165,50702,225,191,22,9,0.8488888888888889,0.0977777777777777,0.04,630,9019,0.5394138755980862,20712,0.5189676772738662,84.88888888888889,92.2967466528685,85.75164931117004,76.58864197530865,86.45377361118098,4.6014319327155855,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50702116507,507021165,50702,245,179,40,19,0.7306122448979592,0.1632653061224489,0.0775510204081632,617,9019,0.5394138755980862,20712,0.5189676772738662,73.06122448979592,94.79739344156263,85.75164931117004,61.13286130778842,80.92732382140002,4.022262632375073,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50702116515,507021165,50702,292,206,47,30,0.7054794520547946,0.160958904109589,0.1027397260273972,664,9019,0.5394138755980862,20712,0.5189676772738662,70.54794520547945,97.82355604424036,85.75164931117004,59.19262525802215,80.6358372835001,4.007245059786014,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50702116516,507021165,50702,269,190,46,25,0.7063197026022305,0.1710037174721189,0.0929368029739776,713,9019,0.5394138755980862,20712,0.5189676772738662,70.63197026022306,96.71350494793352,85.75164931117004,58.55364077334476,80.27253352803775,3.954275733121529,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50702116518,507021165,50702,216,164,32,11,0.7592592592592593,0.1481481481481481,0.0509259259259259,548,9019,0.5394138755980862,20712,0.5189676772738662,75.92592592592592,90.80023931181684,85.75164931117004,64.67764060356653,81.22853608650608,4.084736879539979,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50702116519,507021165,50702,234,179,47,3,0.7649572649572649,0.2008547008547008,0.0128205128205128,494,9019,0.5394138755980862,20712,0.5189676772738662,76.49572649572649,93.52402819998706,85.75164931117004,61.13120023376434,81.91894894389716,4.176349602700019,WA,Very High (75-85),High (70-80%),High (20-30%),Priority 1
50702116522,507021165,50702,217,161,28,22,0.7419354838709677,0.1290322580645161,0.1013824884792626,582,9019,0.5394138755980862,20712,0.5189676772738662,74.19354838709677,90.97163831576223,85.75164931117004,64.62018730489075,80.58125944229046,3.99494794981126,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50702116524,507021165,50702,341,259,54,22,0.7595307917888563,0.158357771260997,0.064516129032258,700,9019,0.5394138755980862,20712,0.5189676772738662,75.95307917888563,98.99990298169588,85.75164931117004,63.92531883970726,83.62406431226773,4.431718419059281,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50702116526,507021165,50702,281,207,49,17,0.7366548042704626,0.1743772241992882,0.0604982206405693,630,9019,0.5394138755980862,20712,0.5189676772738662,73.66548042704626,97.3732294159498,85.75164931117004,60.819898430870936,81.91048070092455,4.156137949054055,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50702116528,507021165,50702,220,178,35,7,0.8090909090909091,0.1590909090909091,0.0318181818181818,697,9019,0.5394138755980862,20712,0.5189676772738662,80.9090909090909,91.51494081883448,85.75164931117004,68.03719008264463,83.7721674797852,4.367604367591636,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50702116531,507021165,50702,244,195,27,16,0.7991803278688525,0.110655737704918,0.0655737704918032,630,9019,0.5394138755980862,20712,0.5189676772738662,79.91803278688525,94.68824784942758,85.75164931117004,71.07464391292663,84.63148172310906,4.396497340394352,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50702116605,507021166,50702,212,172,18,14,0.8113207547169812,0.0849056603773584,0.0660377358490566,528,7678,0.499479573250065,20712,0.5189676772738662,81.13207547169812,90.09119720587285,74.244874199599,74.2435030259879,81.75351449295971,4.3497276061416095,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
50702116628,507021166,50702,367,300,48,14,0.8174386920980926,0.1307901907356948,0.0381471389645776,808,7678,0.499479573250065,20712,0.5189676772738662,81.74386920980926,99.34836039066036,74.244874199599,71.05257296438462,84.45628793748008,4.829495589783868,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50702116632,507021166,50702,226,188,20,14,0.831858407079646,0.0884955752212389,0.0619469026548672,512,7678,0.499479573250065,20712,0.5189676772738662,83.1858407079646,92.45763534053424,74.244874199599,75.82426188425092,83.44302791369101,4.512790280028778,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
50702116634,507021166,50702,352,261,57,17,0.7414772727272727,0.1619318181818181,0.0482954545454545,874,7678,0.499479573250065,20712,0.5189676772738662,74.14772727272727,99.16564258456762,74.244874199599,62.14085098140496,80.47184362252149,4.349852735396564,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50703116908,507031169,50703,240,210,24,0,0.875,0.1,0.0,575,9237,0.5145101097309642,21376,0.4660431246865938,87.5,94.2516654808874,58.43614578617166,78.75,82.83772880150055,4.799197316804323,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
50703116914,507031169,50703,225,201,9,4,0.8933333333333333,0.04,0.0177777777777777,599,9237,0.5145101097309642,21376,0.4660431246865938,89.33333333333333,92.2967466528685,58.43614578617166,85.75999999999999,83.6855864864282,4.842344599349909,WA,Very High (75-85),Very High (80-90%),Very Low (<5%),Priority 1
50703116926,507031169,50703,293,237,49,3,0.8088737201365188,0.167235494880546,0.0102389078498293,669,9237,0.5145101097309642,21376,0.4660431246865938,80.88737201365188,97.86317185175604,58.43614578617166,67.36013232536197,80.13714275075809,4.597298310099889,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50703116942,507031169,50703,225,190,35,0,0.8444444444444444,0.1555555555555555,0.0,463,9237,0.5145101097309642,21376,0.4660431246865938,84.44444444444444,92.2967466528685,58.43614578617166,71.30864197530865,80.28489512840353,4.5773406660521525,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50703126117,507031261,50703,255,221,22,0,0.8666666666666667,0.0862745098039215,0.0,562,4371,0.4811756935270805,21376,0.4660431246865938,86.66666666666667,95.69642972640838,46.776971088545366,79.18954248366013,80.64994405066426,4.805820451882288,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
50704117518,507041175,50704,293,226,60,4,0.7713310580204779,0.204778156996587,0.0136518771331058,614,5890,0.5023454157782516,53175,0.5010506280211445,77.13310580204778,97.86317185175604,68.70068236207231,61.33793055248169,80.08612340400856,4.383921595285127,WA,Very High (75-85),High (70-80%),High (20-30%),Priority 1
50704117609,507041176,50704,219,183,30,3,0.8356164383561644,0.136986301369863,0.0136986301369863,521,1875,0.4893006263048016,53175,0.5010506280211445,83.56164383561644,91.33707392794774,63.65936873423452,72.11484331018954,80.76913779049676,4.507003840102659,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50704117709,507041177,50704,239,207,21,6,0.8661087866108786,0.0878661087866108,0.0251046025104602,519,7727,0.5228718365137366,53175,0.5010506280211445,86.61087866108787,94.14817928982602,75.03597762111119,79.00071777454876,85.79607255306007,4.746829527748084,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50704117713,507041177,50704,262,237,17,0,0.9045801526717556,0.0648854961832061,0.0,727,7727,0.5228718365137366,53175,0.5010506280211445,90.45801526717555,96.23730677187764,75.03597762111119,84.58860206281685,88.52045386893744,5.0404599451379015,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 2
50704117717,507041177,50704,268,224,25,16,0.835820895522388,0.0932835820895522,0.0597014925373134,558,7727,0.5228718365137366,53175,0.5010506280211445,83.5820895522388,96.65286850785849,75.03597762111119,75.78525284027623,85.01441718150292,4.6761766754881045,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50704117718,507041177,50704,251,237,11,0,0.9442231075697212,0.0438247011952191,0.0,628,7727,0.5228718365137366,53175,0.5010506280211445,94.42231075697212,95.37950326628292,75.03597762111119,90.28428120188568,90.41839892708452,5.221014716096444,WA,Extreme (85-100),Extreme (>90%),Very Low (<5%),Priority 2
50704117719,507041177,50704,238,194,35,9,0.8151260504201681,0.1470588235294117,0.0378151260504201,585,7727,0.5228718365137366,53175,0.5010506280211445,81.5126050420168,94.0260979238083,75.03597762111119,69.52545724172022,82.77261264234347,4.464008105355937,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50704117721,507041177,50704,217,183,15,14,0.8433179723502304,0.0691244239631336,0.064516129032258,481,7727,0.5228718365137366,53175,0.5010506280211445,84.33179723502305,90.97163831576223,75.03597762111119,78.50241032937629,83.88164694589776,4.540841458481121,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 2
50704117722,507041177,50704,214,188,20,3,0.8785046728971962,0.0934579439252336,0.014018691588785,446,7727,0.5228718365137366,53175,0.5010506280211445,87.85046728971963,90.44612250177867,75.03597762111119,79.64014324395143,85.24523351503883,4.718130604149535,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 2
50704117724,507041177,50704,249,211,27,11,0.8473895582329317,0.108433734939759,0.0441767068273092,591,7727,0.5228718365137366,53175,0.5010506280211445,84.73895582329317,95.17899877110148,75.03597762111119,75.55039434847825,85.01151691971778,4.678828327987686,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50704117725,507041177,50704,212,180,19,9,0.8490566037735849,0.0896226415094339,0.0424528301886792,528,7727,0.5228718365137366,53175,0.5010506280211445,84.90566037735849,90.09119720587285,75.03597762111119,77.29619081523674,83.72643791845117,4.552040518055173,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 2
50704117728,507041177,50704,268,231,33,4,0.8619402985074627,0.1231343283582089,0.0149253731343283,658,7727,0.5228718365137366,53175,0.5010506280211445,86.19402985074626,96.65286850785849,75.03597762111119,75.58058587658721,86.03872660453702,4.822307196597108,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50704117730,507041177,50704,253,216,33,4,0.8537549407114624,0.1304347826086956,0.0158102766798418,592,7727,0.5228718365137366,53175,0.5010506280211445,85.37549407114624,95.53149860940432,75.03597762111119,74.2395600618663,85.24079874168865,4.72752648883796,WA,Extreme (85-100),Very High (80-90%),Moderate (10-20%),Priority 1
50704117805,507041178,50704,260,208,49,3,0.8,0.1884615384615384,0.0115384615384615,583,7757,0.5012277074179374,53175,0.5010506280211445,80.0,96.0982472026389,68.22731388655326,64.92307692307693,80.96724463041001,4.451616325858155,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50704117807,507041178,50704,261,211,47,0,0.8084291187739464,0.1800766283524904,0.0,675,7757,0.5012277074179374,53175,0.5010506280211445,80.84291187739464,96.16858547312592,68.22731388655326,66.28499288031591,81.46170245823788,4.501611840205332,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50704117815,507041178,50704,288,231,42,7,0.8020833333333334,0.1458333333333333,0.0243055555555555,736,7757,0.5012277074179374,53175,0.5010506280211445,80.20833333333334,97.66994372938362,68.22731388655326,68.51128472222221,81.88090770168128,4.5449464060901805,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50704117822,507041178,50704,212,176,27,9,0.8301886792452831,0.1273584905660377,0.0424528301886792,521,7757,0.5012277074179374,53175,0.5010506280211445,83.01886792452831,90.09119720587285,68.22731388655326,72.44571021715913,81.12494013059975,4.450884062098391,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50704117826,507041178,50704,247,221,18,0,0.8947368421052632,0.0728744939271255,0.0,606,7757,0.5012277074179374,53175,0.5010506280211445,89.47368421052632,94.98091973352308,68.22731388655326,82.95333475388877,86.22454585696697,4.933067825516037,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
50704117827,507041178,50704,379,313,52,8,0.8258575197889182,0.1372031662269129,0.021108179419525,846,7757,0.5012277074179374,53175,0.5010506280211445,82.58575197889182,99.43244292089774,68.22731388655326,71.25472532215733,83.63496897735244,4.905735097893127,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50704118012,507041180,50704,226,193,27,0,0.8539823008849557,0.1194690265486725,0.0,495,5736,0.5270605531562988,53175,0.5010506280211445,85.39823008849558,92.45763534053424,75.96573636892828,75.19578667084346,84.60930857842851,4.63281129811465,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50704118029,507041180,50704,227,180,33,3,0.7929515418502202,0.145374449339207,0.013215859030837,485,5736,0.5270605531562988,53175,0.5010506280211445,79.29515418502203,92.59912036737596,75.96573636892828,67.76766481010692,81.46771153901796,4.305207987717178,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50704118101,507041181,50704,266,204,54,4,0.7669172932330827,0.2030075187969924,0.0150375939849624,533,8935,0.5119757047902819,53175,0.5010506280211445,76.69172932330827,96.52351076903176,71.86590453398875,61.12273164113291,80.11919903094388,4.284957617720492,WA,Very High (75-85),High (70-80%),High (20-30%),Priority 1
50704118107,507041181,50704,221,184,20,10,0.832579185520362,0.090497737556561,0.0452488687782805,582,8935,0.5119757047902819,53175,0.5010506280211445,83.2579185520362,91.67825496410322,71.86590453398875,75.72326528940849,82.75215134578406,4.4981567342285045,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
50704118109,507041181,50704,213,195,18,0,0.9154929577464788,0.0845070422535211,0.0,520,8935,0.5119757047902819,53175,0.5010506280211445,91.54929577464787,90.2690640967596,71.86590453398875,83.81273556833962,86.45489200251875,4.912513253189019,WA,Extreme (85-100),Extreme (>90%),Low (5-10%),Priority 1
50704118111,507041181,50704,293,233,40,10,0.7952218430034129,0.136518771331058,0.0341296928327645,659,8935,0.5119757047902819,53175,0.5010506280211445,79.5221843003413,97.86317185175604,71.86590453398875,68.66591340609675,82.40759752307075,4.519706777439975,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50704118112,507041181,50704,255,228,15,9,0.8941176470588236,0.0588235294117647,0.0352941176470588,643,8935,0.5119757047902819,53175,0.5010506280211445,89.41176470588236,95.69642972640838,71.86590453398875,84.1522491349481,87.26204062056803,4.958041009181726,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
50704118113,507041181,50704,273,229,28,10,0.8388278388278388,0.1025641025641025,0.0366300366300366,634,8935,0.5119757047902819,53175,0.5010506280211445,83.88278388278388,96.94715736368929,71.86590453398875,75.27942143326759,84.53838381234485,4.708448118545305,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50704118116,507041181,50704,218,182,22,6,0.8348623853211009,0.1009174311926605,0.0275229357798165,572,8935,0.5119757047902819,53175,0.5010506280211445,83.4862385321101,91.151930664252,71.86590453398875,75.06102179951182,82.61935769886857,4.499133279021115,WA,Very High (75-85),Very High (80-90%),Moderate (10-20%),Priority 1
50704118118,507041181,50704,311,266,31,8,0.8553054662379421,0.0996784565916398,0.0257234726688102,703,8935,0.5119757047902819,53175,0.5010506280211445,85.53054662379421,98.3935385809456,71.86590453398875,77.00499374489512,85.80396050508863,4.912022019155377,WA,Extreme (85-100),Very High (80-90%),Low (5-10%),Priority 1
50704118120,507041181,50704,304,242,46,7,0.7960526315789473,0.1513157894736842,0.0230263157894736,718,8935,0.5119757047902819,53175,0.5010506280211445,79.60526315789474,98.20677834551452,71.86590453398875,67.55972991689751,82.43329266529975,4.553669243220374,WA,Very High (75-85),High (70-80%),Moderate (10-20%),Priority 1
50704118121,507041181,50704,224,193,18,8,0.8616071428571429,0.0803571428571428,0.0357142857142857,548,8935,0.5119757047902819,53175,0.5010506280211445,86.16071428571429,92.13828342280576,71.86590453398875,79.23708545918367,84.40266019384357,4.666550792970773,WA,Very High (75-85),Very High (80-90%),Low (5-10%),Priority 1
